SessionDate,Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe,ferret,block
2018-10-16 15:03:58,58,0,644.617,0,30,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.451,0.0,645.732,0.18,1,230,2018-10-16 15:14:42.617,0.25,90,-150,-180,60,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,64,0,700.904,0,30,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.301,0.0,702.3380000000002,0.0,0,230,2018-10-16 15:15:38.904,0.25,90,-90,-120,60,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,82,0,906.93,0,30,1,0.25,2,9,0.0,1.0,10,45.0,30.0,9,0.401,0.0,911.231,0.0,0,230,2018-10-16 15:19:04.930,0.25,90,-120,-150,60,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,85,0,937.899,0,30,1,0.25,2,3,0.0,1.0,7,45.0,30.0,3,0.451,1.0,939.428,0.0,0,230,2018-10-16 15:19:35.899,0.25,-90,-30,-60,-120,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,100,0,1118.086,0,30,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.35100000000000003,1.0,1123.004,0.23,1,230,2018-10-16 15:22:36.086,0.25,-90,90,60,-120,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,102,0,1137.698,1,30,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.301,1.0,1138.766,0.23,1,230,2018-10-16 15:22:55.698,0.25,-90,-90,-120,-120,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,111,0,1220.081,0,30,1,0.25,2,9,0.0,1.0,10,45.0,30.0,9,0.451,1.0,1221.445,0.23,1,230,2018-10-16 15:24:18.081,0.25,-90,-120,-150,-120,0,F1703_Grainger,Block_J5-301
2018-10-16 15:28:00,17,0,276.67,0,30,1,0.25,2,9,0.0,1.0,2,45.0,30.0,9,0.301,1.0,278.733,0.27,1,220,2018-10-16 15:32:36.670,0.25,-90,120,90,-120,0,F1701_Pendleton,Block_J5-316
2018-10-17 14:54:37,59,0,887.617,0,180,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.451,0.0,888.6080000000002,0.0,0,301,2018-10-17 15:09:24.617,0.25,90,90,-90,-90,0,F1701_Pendleton,Block_J5-318
2018-10-18 15:36:25,44,0,607.443,0,150,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.301,1.0,608.9680000000002,0.26,1,366,2018-10-18 15:46:32.443,0.25,-90,-90,120,120,0,F1701_Pendleton,Block_J5-320
