Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
243	0	1157.410	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	1158.195	0.150	1	255	
244	0	1161.914	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1162.406	0.150	1	255	
245	0	1166.242	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	1166.716	0.150	1	255	
246	0	1170.043	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	3	1170.785	0.000	0	255	
247	1	1175.176	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	1175.597	0.150	1	255	
248	0	1178.171	0	120	1	0.250	2	3	0.0	1.0	1	48.0	20.000	3	0.601	3	1179.113	0.140	1	255	
249	0	1181.939	0	120	1	0.250	2	9	0.0	1.0	8	48.0	20.000	9	0.801	3	1182.227	0.000	0	255	
250	0	1185.031	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	1185.435	0.150	1	255	
251	0	1188.599	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	1189.483	0.140	1	255	
252	0	1192.109	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	1192.862	0.150	1	255	
253	0	1196.481	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	1197.282	0.150	1	255	
254	0	1200.679	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	1201.519	0.140	1	255	
255	0	1204.676	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	9	1205.332	0.000	0	255	
256	1	1210.943	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1211.872	0.140	1	255	
257	0	1214.316	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	1215.036	0.140	1	255	
258	0	1217.647	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	1218.597	0.140	1	255	
259	0	1221.406	0	120	1	0.250	2	9	0.0	1.0	2	48.0	20.000	9	0.701	3	1222.086	0.000	0	255	
260	0	1224.946	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	1225.703	0.140	1	255	
261	0	1230.796	0	120	1	0.250	2	3	0.0	1.0	8	48.0	20.000	3	0.651	9	1231.407	0.000	0	255	
262	0	1234.446	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	1235.561	0.140	1	255	
263	0	1239.389	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1239.731	0.140	1	255	
264	0	1242.333	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	1243.095	0.140	1	255	
265	0	1245.816	0	120	1	0.250	2	9	0.0	1.0	8	48.0	20.000	9	0.801	9	1246.432	0.150	1	255	
266	0	1249.993	1	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1253.690	0.150	1	255	
267	0	1257.738	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	1258.782	0.140	1	255	
268	0	1261.560	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	9	1262.478	0.000	0	255	
269	1	1267.969	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	1268.983	0.140	1	255	
270	0	1271.848	0	120	1	0.250	2	9	0.0	1.0	10	48.0	20.000	9	0.751	3	1272.744	0.000	0	255	
271	0	1275.386	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	1276.260	0.140	1	255	
272	0	1279.053	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1279.885	0.150	1	255	
273	0	1283.151	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	3	1284.273	0.000	0	255	
274	1	1289.319	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1289.939	0.150	1	255	
275	0	1293.430	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	3	1294.108	0.000	0	255	
276	1	1298.016	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1298.864	0.150	1	255	
277	0	1302.398	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1303.028	0.150	1	255	
278	0	1305.753	0	120	1	0.250	2	3	0.0	1.0	1	48.0	20.000	3	0.651	3	1306.747	0.140	1	255	
279	0	1308.944	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	1310.118	0.140	1	255	
280	0	1312.662	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	1313.609	0.150	1	255	
281	0	1316.885	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1317.826	0.150	1	255	
282	0	1325.589	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1326.007	0.140	1	255	
283	0	1328.709	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1329.172	0.150	1	255	
284	0	1333.355	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	3	1334.238	0.000	0	255	
